5293,"Valair AG (Helicoptere)",\N,"","RDW","ROADWATCH","Switzerland","N"
5294,"Valan International Cargo Charter",\N,"","VLA","NALAU","South Africa","N"
5295,"Valan Limited",\N,"","VLN","VALAN","Moldova","N"
5296,"Valfell-Verkflug",\N,"","EHR","ROTOR","Iceland","N"
5297,"Valuair",\N,"VF","VLU","VALUAIR","Singapore","Y"
5298,"Van Air Europe",\N,"","VAA","EUROVAN","Czech Republic","N"
5299,"Vanguardia en Aviacion en Colima",\N,"","VGC","VANGUARDIA COLIMA","Mexico","N"
5300,"Vanguard Airlines",\N,"","VGD","VANGUARD AIR","United States","N"
5301,"Vasco Air",\N,"","VFC","VASCO AIR","Vietnam","Y"
5302,"Vega",\N,"","VAG","SEGA","Kazakhstan","N"
5303,"Vega Air Company",\N,"","WGA","WEGA FRANKO","Ukraine","N"
5304,"Veles",\N,"","WEL"," Ukrainian Aviation Company","VELES","N"
5305,"Verataxis",\N,"","VTX","VERATAXIS","Mexico","N"
5306,"Veritair Ltd",\N,"","BTP","NET RAIL","United Kingdom","N"
5307,"Voyageur Airways",\N,"VC","VAL","VOYAGEUR","Canada","N"
5308,"Vernicos Aviation",\N,"","GRV","NIGHT RIDER","Greece","N"
5309,"Vietnam Airlines",\N,"VN","HVN","VIET NAM AIRLINES","Vietnam","Y"
5310,"Vozdushnaya Academy",\N,"","KWA","VOZAIR","Kazakhstan","N"
5311,"VIM Airlines",\N,"NN","MOV","MOV AIR","Russia","Y"
5312,"VIM-Aviaservice",\N,"","MVY","","Russia","N"
5313,"VIA Rail Canada",\N,"2R","","","Canada","N"
5314,"Victoria Aviation",\N,"","ENV","ENDEAVOUR","United Kingdom","N"
5315,"Viscount Air Service",\N,"","VCT","VISCOUNT AIR","United States","N"
5317,"Vision Airlines",\N,"","SSI","SUPER JET","Nigeria","N"
5318,"VIP Air Charter",\N,"","FXF","FOX FLIGHT","United States","N"
5319,"VIP Avia",\N,"","PAV","NICOL","Kazakhstan","N"
5320,"VIP Avia",\N,"","PRX","PAREX","Latvia","N"
5321,"Visionair",\N,"","VAT","VISIONAIR","Ireland","N"
5322,"Viasa",\N,"VA","","","Venezuela","N"
5323,"VICA - Viacao Charter Aereos",\N,"","VCA","VICA","Brazil","N"
5324,"Volare Air Charter Company",\N,"","VCM","CARMEN","United States","N"
5325,"Volaris",\N,"Y4","VOI","VOLARIS","Mexico","Y"
5326,"Volga-Dnepr Airlines",\N,"VI","VDA","VOLGA-DNEPR","Russia","Y"
5327,"Vega Airlines",\N,"","VEA","VEGA AIRLINES","Bulgaria","N"
5328,"Venescar Internacional",\N,"","VEC","VECAR","Venezuela","N"
5329,"Victor Echo",\N,"","VEE","VICTOR ECHO","Spain","N"
5330,"Virgin Express Ireland",\N,"","VEI","GREEN ISLE","Ireland","N"
5331,"Virgin America",\N,"VX","VRD","REDWOOD","United States","Y"
5332,"Vieques Air Link",\N,"","VES","VIEQUES","United States","N"
5333,"Virgin Express",\N,"TV","VEX","VIRGIN EXPRESS","Belgium","Y"
5334,"VZ Flights",\N,"","VFT","ZETA FLIGHTS","Mexico","N"
5335,"Virgin Nigeria Airways",\N,"VK","VGN","VIRGIN NIGERIA","Nigeria","Y"
5336,"Vologda State Air Enterprise",\N,"","VGV","VOLOGDA AIR","Russia","N"
5337,"VH-Air Industrie",\N,"","VHA","AIR V-H","Angola","N"
5338,"VHM Schul-und-Charterflug",\N,"","VHM","EARLY BIRD","Germany","N"
5339,"Vibroair Flugservice",\N,"","VIB","VITUS","Germany","N"
5340,"VIP Servicios Aereos Ejecutivos",\N,"","VIC","VIP-EJECUTIVO","Mexico","N"
5341,"VIP Empresarial",\N,"","VIE","VIP EMPRESARIAL","Mexico","N"
5342,"VIF Luftahrt",\N,"","VIF","VIENNA FLIGHT","Austria","N"
5343,"Vega Aviation",\N,"","VIG","VEGA AVIATION","Sudan","N"
5344,"Vichi",\N,"","VIH","VICHI","Moldova","N"
5345,"Viking Airlines",\N,"","VIK","SWEDJET","Sweden","N"
5346,"Vinair - Helicoptereos",\N,"","VIN","VINAIR","Portugal","N"
5347,"Virgin Atlantic Airways",\N,"VS","VIR","VIRGIN","United Kingdom","Y"
5348,"Viajes Ejecutivos Mexicanos",\N,"","VJM","VIAJES MEXICANOS","Mexico","N"
5349,"Vistajet",\N,"","VJT","VISTA","Canada","N"
5350,"Viva Macau",\N,"ZG","VVM","JACKPOT","Macao","Y"
5351,"Volare Airlines",\N,"VE","VLE","VOLA","Italy","Y"
5352,"Vueling Airlines",\N,"VY","VLG","VUELING","Spain","Y"
5353,"Vladivostok Air",\N,"XF","VLK","VLADAIR","Russia","Y"
5354,"Varig Log",\N,"LC","VLO","VELOG","Brazil","Y"
5355,"Vertical-T Air Company",\N,"","VLT","VERTICAL","Russia","N"
5356,"Vero Monmouth Airlines",\N,"","VMA","VERO MONMOUTH","United States","N"
5357,"Vipport Joint Stock Company",\N,"","VNK","","Russia","N"
5358,"Viaggio Air",\N,"VM","VOA","VIAGGIO","Bulgaria","N"
5359,"Voyager Airlines",\N,"","VOG","VOYAGER AIR","Bangladesh","N"
5360,"Virgin Australia",\N,"VA","VOZ","VIRGIN","Australia","Y"
5361,"Virgin Blue",\N,"DJ","VBI","BLUEY","Australia","N"
5362,"VIP Air",\N,"","VPA","VIP TAXI","Slovakia","N"
5363,"Veteran Air",\N,"","VPB","VETERAN","Ukraine","N"
5364,"VIP-Avia",\N,"","VPV","VIP AVIA","Georgia","N"
5365,"Vertair",\N,"","VRA","VERITAIR","United Kingdom","N"
5366,"Volare Airlines",\N,"","VRE","UKRAINE VOLARE","Ukraine","N"
5367,"Voar Lda",\N,"","VRL","VOAR LINHAS","Angola","N"
5368,"VRG Linhas Aereas","Varig","RG","VRN","VARIG","Brazil","Y"
5369,"Vickers Limited",\N,"","VSB","VICKERS","United Kingdom","N"
5370,"Visig Operaciones Aereas",\N,"","VSG","VISIG","Spain","N"
5371,"Vision Airways Corporation",\N,"","VSN","VISION","Canada","N"
5372,"Voronezh Aircraft Manufacturing Society",\N,"","VSO","VASO","Russia","N"
5373,"VASP",\N,"VP","VSP","VASP","Brazil","Y"
5374,"Virign Islands Seaplane Shuttle",\N,"","VSS","WATERBIRD","United States","N"
5375,"Vuelos Especializados Tollocan",\N,"","VTC","VUELOS TOLLOCAN","Mexico","N"
5376,"Vuelos Corporativos de Tehuacan",\N,"","VTH","VUELOS TEHUACAN","Mexico","N"
5377,"Vostok Airlines",\N,"","VTK","VOSTOK","Russia","N"
5378,"Victor Tagle Larrain",\N,"","VTL","VITALA","Chile","N"
5379,"Vointeh",\N,"","VTV","VOINTEH","Bulgaria","N"
5380,"Vuelos Internos Privados VIP",\N,"","VUR","VIPEC","Ecuador","N"
5381,"Vuela Bus",\N,"","VUS","VUELA BUS","Mexico","N"
5382,"Vzlyet",\N,"","VZL","VZLYET","Russia","N"
5383,"VLM Airlines",\N,"VG","VLM","RUBENS","Belgium","Y"
5384,"Viking Express",\N,"","WCY","TITAN AIR","United States","N"
5385,"Victoria International Airways",\N,"","WEV","VICTORIA UGANDA","Uganda","N"
5386,"Volga Aviaexpress",\N,"","WLG","GOUMRAK","Russia","N"
5387,"WDL Aviation",\N,"","WDL","WDL","Germany","N"
5388,"WRA Inc",\N,"","WRR","WRAP AIR","United States","N"
5389,"WSI Corporation",\N,"","XWS","","United States","N"
5390,"Walmart Aviation",\N,"","CGG","CHARGE","United States","N"
5391,"Walsten Air Services",\N,"","WAS","WALSTEN","Canada","N"
5392,"Walter I Linkoping",\N,"","GOT","GOTHIC","Sweden","N"
5393,"Wapiti Aviation",\N,"","WPT","WAPITI","Canada","N"
5394,"Warbelow's Air Ventures",\N,"","WAV","WARBELOW","United States","N"
5395,"Warwickshire Aerocentre Ltd.",\N,"","ATX","AIRTAX","United Kingdom","N"
5396,"Wasaya Airways",\N,"","WSG","WASAYA","Canada","N"
5397,"Wayraper",\N,"7W","","WAYRAPER","Peru","Y"
5398,"Weasua Air Transport Company",\N,"","WTC","WATCO","Liberia","N"
5399,"WebJet Linhas A",\N,"WJ","WEB","WEB-BRASIL","Brazil","Y"
5400,"Welch Aviation",\N,"","TDB","THUNDER BAY","United States","N"
5401,"Welcome Air",\N,"2W","WLC","WELCOMEAIR","Austria","Y"
5402,"Wermlandsflyg AB",\N,"","BLW","BLUESTAR","Sweden","N"
5403,"West Africa Airlines",\N,"","WCB","KILO YANKEE","Ghana","N"
5404,"West African Air Transport",\N,"","WTF","WESTAF AIRTRANS","Senegal","N"
5405,"West African Airlines",\N,"","WSF","","Benin","N"
5406,"West African Cargo Airlines",\N,"","WAC","WESTAF CARGO","Mauritania","N"
5407,"West Air Luxembourg",\N,"","WLX","WEST LUX","Luxembourg","N"
5408,"West Air Sweden",\N,"PT","SWN","AIR SWEDEN","Sweden","N"
5409,"West Caribbean Airways",\N,"","WCW","","Colombia","N"
5410,"West Caribbean Costa Rica",\N,"","WCR","WEST CARIBBEAN","Costa Rica","N"
5411,"West Coast Air",\N,"8O","","","Canada","Y"
5412,"West Coast Airlines",\N,"","WCG","WHISKY INDIA","Ghana","N"
5413,"West Coast Airways",\N,"","WCA","WEST-LEONE","Sierra Leone","N"
5414,"West Freugh DTEO",\N,"","TEE","TEEBIRD","United Kingdom","N"
5415,"West Wind Aviation",\N,"","WEW","WESTWIND","Canada","N"
5416,"WestJet",\N,"WS","WJA","WESTJET","Canada","Y"
5417,"Westair Aviation",\N,"","WAA","WESTAIR WINGS","Namibia","N"
5418,"Westair Cargo Airlines",\N,"","WSC","WESTCAR","Cote d'Ivoire","N"
5419,"Westair Industries",\N,"","PCM","PAC VALLEY","United States","N"
5420,"Westcoast Energy",\N,"","BLK","BLUE FLAME","Canada","N"
5421,"Western Air",\N,"","WST","WESTERN BAHAMAS","Bahamas","N"
5422,"Western Air Couriers",\N,"","NPC","NORPAC","United States","N"
5423,"Western Air Express",\N,"","WAE","WESTERN EXPRESS","United States","N"
5424,"Western Airlines",\N,"WA","WAL","WESTERN","United States","Y"
5425,"Western Arctic Air",\N,"","WAL","WESTERN ARCTIC","Canada","N"
5426,"Western Aviators",\N,"","WTV","WESTAVIA","United States","N"
5427,"Western Express Air Lines",\N,"","WES","WEST EX","Canada","N"
5428,"Western Pacific Airlines",\N,"","KMR","KOMSTAR","United States","N"
5429,"Western Pacific Airservice",\N,"","WPA","WESTPAC","Solomon Islands","N"
5430,"Westflight Aviation",\N,"","WSL","WEST LINE","United Kingdom","N"
5431,"Westgates Airlines",\N,"","WSA","WESTATES","United States","N"
5432,"Westland Helicopters",\N,"","WHE","WESTLAND","United Kingdom","N"
5433,"Westpoint Air",\N,"","WTP","WESTPOINT","Canada","N"
5434,"Westward Airways",\N,"CN","WWD","WESTWARD","United States","N"
5435,"White",\N,"","WHT","YOUNG SKY","Portugal","N"
5436,"White Eagle Aviation",\N,"","WEA","WHITE EAGLE","Poland","N"
5437,"White River Air Services",\N,"","WRA","","Canada","N"
5438,"Whyalla Airlines",\N,"","WWL","","Australia","N"
5439,"Widerøe",\N,"WF","WIF","WIDEROE","Norway","Y"
5440,"Wiggins Airways",\N,"","WIG","WIGGINS AIRWAYS","United States","N"
5441,"Wiking Helikopter Service",\N,"","WHS","WEEKING","Germany","N"
5442,"Wilbur's Flight Operations",\N,"","WFO","WILBURS","United States","N"
5443,"Williams Air",\N,"","WLS","WILLIAMS AIR","United States","N"
5444,"Williams Grand Prix Engineering",\N,"","WGP","GRAND PRIX","United Kingdom","N"
5445,"Wimbi Dira Airways",\N,"","WDA","WIMBI DIRA","Democratic Republic of Congo","N"
5446,"Winair",\N,"","WNA","WINAIR","United States","N"
5447,"Wind Jet",\N,"IV","JET","GHIBLI","Italy","Y"
5448,"Wind Spirit Air",\N,"","WSI","WIND SPIRIT","United States","N"
5449,"Windrose Air",\N,"","QGA","QUADRIGA","Germany","N"
5450,"Windward Islands Airways International",\N,"","WIA","WINDWARD","Netherland","N"
5451,"Wings Air",\N,"IW","WON","WINGS ABADI","Indonesia","Y"
5452,"Wings Air Transport",\N,"","WAT","","Sudan","N"
5453,"Wings Airways",\N,"","WAW","WING SHUTTLE","United States","N"
5454,"Wings Aviation",\N,"","WOL","WINGJET","Guyana","N"
5455,"Wings Express",\N,"","WEX","WINGS EXPRESS","United States","N"
5456,"Wings of Alaska",\N,"K5","WAK","WINGS ALASKA","United States","N"
5457,"Wings of Lebanon Aviation",\N,"","WLB","WING LEBANON","Lebanon","N"
5458,"Winlink",\N,"","WIN","WINLINK","Saint Lucia","N"
5459,"Wisconsin Air National Guard",\N,"","WAG","","United States","N"
5460,"Wisman Aviation",\N,"","WSM","WISMAN","United States","N"
5461,"Wizz Air",\N,"W6","WZZ","WIZZ AIR","Hungary","Y"
5462,"Wizz Air Hungary",\N,"8Z","WVL","WIZZBUL","Bulgaria","Y"
5463,"Wondair on Demand Aviation",\N,"","WNR","WONDAIR","Spain","N"
5464,"Woodgate Executive Air Charter",\N,"","CWY","CAUSEWAY","United Kingdom","N"
5465,"World Airways",\N,"WO","WOA","WORLD","United States","Y"
5466,"World Weatherwatch",\N,"","XWW","","Canada","N"
5467,"World Wing Aviation",\N,"","WWM","MANAS WING","Kyrgyzstan","N"
5468,"Worldspan",\N,"1P","","","United States","N"
5469,"Worldwide Air Charter Systems",\N,"","CSW","CHARTER SYSTEMS","Canada","N"
5470,"Worldwide Aviation Services",\N,"","WWS","","Pakistan","N"
5471,"Worldwide Jet Charter",\N,"","WWI","WORLDWIDE","United States","N"
5472,"Wright Air Lines",\N,"","WRT","WRIGHT-AIR","United States","N"
5473,"Wright Air Service",\N,"8V","WRF","WRIGHT FLYER","United States","N"
5474,"Wuhan Airlines",\N,"","CWU","WUHAN AIR","China","N"
5475,"Wycombe Air Centre",\N,"","WYC","WYCOMBE","United Kingdom","N"
5476,"Wyoming Airlines",\N,"","WYG","WYOMING","United States","N"
5479,"XL Airways France",\N,"SE","SEU","STARWAY","France","Y"
5480,"XP Internation",\N,"","XPS","XP PARCEL","Netherlands","N"
5481,"Xabre Aerolineas",\N,"","XAB","AERO XABRE","Mexico","N"
5482,"Xclusive Jet Charter Limited",\N,"","XJC","EXCLUSIVE JET","United Kingdom","N"
5483,"Xerox Corporation",\N,"","XER","XEROX","United States","N"
5484,"Xiamen Airlines",\N,"MF","CXA","XIAMEN AIR","China","Y"
5485,"Xinjiang Airlines",\N,"","CXJ","XINJIANG","China","N"
5486,"Xjet Limited",\N,"","XJT","XRAY","United Kingdom","N"
5487,"Xtra Airways",\N,"XP","CXP","RUBY MOUNTAIN","United States","N"
5490,"Yak-Service",\N,"","AKY","YAK-SERVICE","Russia","N"
5491,"Yakolev",\N,"","YAK","YAK AVIA","Russia","N"
5492,"Yamal Airlines",\N,"YL","LLM","YAMAL","Russia","Y"
5493,"Yana Airlines",\N,"","CYG","VICAIR","Cambodia","N"
5494,"Yangtze River Express",\N,"Y8","YZR","YANGTZE RIVER","China","N"
5495,"Yellow Wings Air Services",\N,"","ELW","YELLOW WINGS","Kenya","N"
5496,"Yemenia",\N,"IY","IYE","YEMENI","Yemen","Y"
5497,"Yerevan-Avia",\N,"","ERV","YEREVAN-AVIA","Armenia","N"
5498,"Young Flying Service",\N,"","YFS","YOUNG AIR","United States","N"
5499,"Yuhi Air Lines",\N,"","AYU","","Japan","N"
5500,"Yuzhnaya Aircompany",\N,"","UGN","PLUTON","Kazakhstan","N"
5501,"Yuzhmashavia",\N,"","UMK","YUZMASH","Ukraine","Y"
5504,"Z-Avia",\N,"","RZV","ZEDAVIA","Armenia","N"
5505,"Zagros Airlines",\N,"","IZG","ZAGROS","Iran","N"
5506,"Zaire Aero Service",\N,"","ZAI","ZASAIR","Democratic Republic of Congo","N"
5507,"Zairean Airlines",\N,"","ZAR","ZAIREAN","Democratic Republic of Congo","N"
5508,"Zambian Airways",\N,"Q3","MBN","ZAMBIANA","Zambia","N"
5509,"Zambezi Airlines",\N,"","ZMA","ZAMBEZI WINGS","Zambia","N"
5510,"Zanair",\N,"","TAN","ZANAIR","Tanzania","Y"
5511,"Zantop International Airlines",\N,"","ZAN","ZANTOP","United States","N"
5512,"ZAS Airlines of Egypt",\N,"","ZAS","ZAS AIRLINES","Egypt","N"
5513,"Zenith Air",\N,"","AZR","ZENAIR","South Africa","N"
5514,"Zenmour Airlines",\N,"","EMR","ZENMOUR","Mauritania","N"
5515,"Zephyr Express",\N,"","RZR","RECOVERY","United States","N"
5516,"Zhejiang Airlines",\N,"","CJG","ZHEJIANG","China","N"
5517,"Zhetysu",\N,"","JTU","ZHETYSU","Kazakhstan","N"
5518,"Zhez Air",\N,"","KZH","","Kazakhstan","N"
5519,"Zhongfei General Aviation",\N,"","CFZ","ZHONGFEI","China","N"
5520,"Zhongyuan Aviation",\N,"","CYN","ZHONGYUAN","China","N"
5521,"Zip",\N,"3J","WZP","ZIPPER","Canada","N"
5522,"Zimex Aviation",\N,"C4","IMX","ZIMEX","Switzerland","N"
5523,"Zoom Airlines",\N,"Z4","OOM","ZOOM","Canada","Y"
5524,"Zoom Airways",\N,"","ZAW","ZED AIR","Bangladesh","N"
5525,"Zorex",\N,"","ORZ","ZOREX","Spain","N"
5526,"Zracno Pristaniste Mali Losinj",\N,"","MLU","MALI LOSINJ","Croatia","N"
5533,"Tyrolean Airways",\N,\N,"TYR","TYROLEAN",\N,"Y"
5556,"buzz",\N,"UK","BUZ",\N,\N,"N"
5559,"Maldivian Air Taxi",\N,"8Q",\N,\N,"Maldives","Y"
5584,"Sky Express","SkyExpress","XW","SXR","SKYSTORM","Russia","Y"
5640,"Yellow Air Taxi","","Y0",\N,"","United States","N"
5651,"Royal Air Cambodge","","VJ","RAC","","Cambodia","Y"
5813,"Air Mandalay","","6T",\N,"Six Tango","Burma","Y"
5833,"TEA Switzerland","","","4SW","","Switzerland","N"
5905,"TAN-SAHSA","","SH",\N,"Sierra Hotel","Honduras","N"
5982,"Air Busan",\N,"BX","ABL","Air Busan","Republic of Korea","Y"
6002,"TUI Airlines Belgium","now Jetairlfy","TB","TUB","BEAUTY","Belgium","N"
6182,"Arctic Air","","","AKR","Arctic Norway","Norway","N"
6183,"Braathens","Braathens SAFE","BU","BRA","Braathens","Norway","N"
6196,"Globus","","GH","GLP","","Russia","Y"
6222,"Air Kazakhstan","","9Y","KZK","Kazakh","Kazakhstan","Y"
6557,"Japan Air System","","JD","JAS","Air System","Japan","Y"
6578,"Annsett New Zealand (NZA)","","ZQ",\N,"","New Zealand","N"
6855,"EasyJet (DS)","","DS",\N,"","Switzerland","Y"
6856,"Rheintalflug","","","RTL","Rheintal","Austria","N"
6860,"Dan-Air London","","","DAN","","United Kingdom","N"
6862,"Fred. Olsen","","","FOF","","Norway","N"
8359,"Star Peru (2I)","","2I",\N,"","Peru","Y"
8434,"Robin Hood Aviation","","","RHA","Sherwood","Austria","N"
8461,"Carnival Air Lines","","KW",\N,"Carnival Air","United States","Y"
8463,"United Airways","","4H","UBD","UNITED BANGLADESH","Bangladesh","Y"
8523,"Inter European Airways","","","IEA","","United Kingdom","N"
8568,"Trans Maldivian Airways","","M8","TMW","","Maldives","N"
8576,"Fly540","","5H","FFV","SWIFT TANGO","Kenya","Y"
8745,"Transavia France","","TO","TVF","FRENCH SUN","France","Y"
8809,"Island Air (WP)","","WP","MKU","","United States","Y"
9018,"1-2-go","fly 1-2-go","OG",\N,"","Thailand","N"
9082,"Uni Air","","B7","UIA","Glory","Taiwan","Y"
9135,"Gomelavia","","YD",\N,"","Belarus","Y"
9225,"NordWind Airlines","NordWind Airlines","","NWS","NORDLAND","Russia","N"
9239,"Red Wings","Avialinii 400","WZ","RWZ","AIR RED","Russia","Y"
9286,"Hellenic Star Airways","","","HST","Hellenic Star","Greece","N"
9287,"BAE Systems Flight Training","","","BAZ","","Australia","N"
9335,"TUIfly (X3)","","11",\N,"","Germany","Y"
9343,"Felix Airways","","FU","FXX","","Yemen","Y"
9344,"Kostromskie avialinii","","K1","KOQ","","Russia","Y"
9373,"Greenfly","","XX","GFY","","Spain","Y"
9531,"Tajik Air","","7J",\N,"","Tajikistan","Y"
9541,"Air Mozambique","","TM",\N,"","Mozambique","Y"
9577,"ELK Airways","","--","ELK","","Estonia","Y"
9620,"Gabon Airlines",\N,"GY","GBK","GABON AIRLINES","Gabon","Y"
9626,"MCA Airlines","","","MCA","CALSON","Sweden","Y"
9656,"Maldivo Airlines","","ML","MAV","Maldivo","Maldives","Y"
9666,"Virgin Pacific","","VH","VNP","","Fiji","Y"
9764,"Zest Air","","Z2",\N,"","Philippines","Y"
9784,"Yangon Airways","","HK",\N,"Hotel Kilo","Burma","Y"
9793,"Transport Aérien Transrégional","TAT","IJ",\N,"","France","N"
9798,"LÍO Flugmennt","","","LIO","","Iceland","N"
9808,"Minerva Airlines","","N4",\N,"","Italy","N"
9809,"Eastar Jet","","ZE","ESR","Eastar","South Korea","Y"
9810,"Jin Air","","LJ","JNA","Jin Air","South Korea","Y"
9811,"Wataniya Airways","","","KW1","","Kuwait","Y"
9814,"Aéris (Priv)","","SH",\N,"","France","N"
9818,"Air Arabia Maroc","","3O",\N,"Air Arabia","Morocco","Y"
9825,"Baltic Air lines","","B1","BA1","Baltic","Latvia","Y"
9828,"Ciel Canadien","","YC","YCC","Ciel","Canada","Y"
9829,"Canadian National Airways","","CN","YCP","CaNational","Canada","Y"
9833,"Epic Holiday","Epic Holidays","FA","4AA","Epic","United States","Y"
9838,"Indochina Airlines","","","AXC","Airspup","Vietnam","Y"
9840,"JetWind","","","JWW","Jetwind","United States","N"
9851,"Air Comet Chile","","3I",\N,"","Chile","Y"
9853,"Nazca","","-.",\N,"","Peru","N"
9859,"German Air Force - FLB","","","FLB","FLB","Germany","Y"
10069,"City-Air Germany","","","CIP","","Germany","N"
10094,"Voronezhskie Airlanes","","DN",\N,"","Russia","N"
10114,"Line Blue","","L8","LBL","Bluebird","Germany","Y"
10117,"FlyLAL Charters","","","LLC","","Lithuania","Y"
10118,"Blue Sky America","","BU","BKY","","United States","N"
10119,"Texas Spirit","","XS","TXP","","United States","N"
10121,"Illinois Airways","","IL","ILW","","United States","N"
10122,"Salzburg arrows","SZA","SZ",\N,"SZA","Austria","Y"
10123,"Texas Wings","","TQ","TXW","TXW","United States","Y"
10124,"California Western","","KT","CWS","","United States","N"
10128,"Dennis Sky","Dennis Sky Holding","DH","DSY","DSY","Israel","Y"
10224,"Zz","","ZZ",\N,"","Belgium","Y"
10226,"Atifly","","A1","A1F","atifly","United States","Y"
10318,"Air UK","","UK",\N,"","United Kingdom","N"
10334,"Suckling Airways","","CB",\N,"","United Kingdom","N"
10367,"Reno Sky","","RY",\N,"","United States","N"
10371,"Aerolineas heredas santa maria","","","SZB","","Dominican Republic","Y"
10372,"Ciao Air","","99",\N,"","Italy","Y"
10642,"Jc royal.britannica","","","JRB","","United Kingdom","Y"
10646,"Birmingham European","","VB",\N,"","United Kingdom","N"
10650,"Pal airlines","","5P",\N,"","Chile","Y"
10673,"CanXpress","","C1","CA1","CAX","Canada","Y"
10674,"Danube Wings (V5)","","V5",\N,"","Slovakia","Y"
10675,"Sharp Airlines","","SH","SHA","SHARP","Australia","Y"
10683,"CanXplorer","","C2","CAP","","Canada","Y"
10715,"Click (Mexicana)","","QA",\N,"","Mexico","Y"
10735,"World Experience Airline","WEA","W1","WE1","WEA","Canada","Y"
10737,"ALAK","","J4",\N,"","Russia","Y"
10738,"AJT Air International","","E9",\N,"","Russia","N"
10739,"Air Choice One","","3E",\N,"","United States","Y"
10740,"Tianjin Airlines","","","GCR","","China","Y"
10741,"China United","","KN",\N,"","China","Y"
10748,"Locair","","ZQ","LOC","LOCAIR","United States","Y"
10758,"Safi Airlines","","4Q",\N,"","Afghanistan","Y"
10765,"SeaPort Airlines","","K5","SQH","SASQUATCH","United States","Y"
10776,"Salmon Air","","S6",\N,"","United States","Y"
10796,"Fly Illi","","IL","ILY","","United States","N"
10798,"Bobb Air Freight","","01",\N,"","Germany","Y"
10800,"Star1 Airlines","","V9","HCW","","Lithuania","Y"
10845,"Pelita","","6D",\N,"","Indonesia","Y"
10902,"Alpi Eagles (E8)","","E8",\N,"","Italy","N"
10912,"Alaska Seaplane Service","","J5",\N,"","United States","Y"
10929,"TAN","","T8",\N,"","Argentina","N"
10945,"Enerjet","","","ENJ","ENERJET AIR","Canada","Y"
10955,"MexicanaLink","","I6","MXI","LINK","Mexico","Y"
10960,"Island Spirit","","IP","ISX","","Iceland","Y"
10969,"TACA Peru","","T0",\N,"TACA PERU","Peru","Y"
11700,"Orbest","","","OBS","ORBEST","Portugal","Y"
11719,"Southern Air Charter","","","SOA","","Bahamas","Y"
11724,"SVG Air","","","SVG","Grenadines","Saint Vincent and the Grenadines","Y"
11726,"Air Century","","","CEY","","Dominican Republic","Y"
11731,"Pan Am World Airways Dominicana","PAWA Dominicana","7Q",\N,"PAWA","Dominican Republic","Y"
11732,"Primera Air","","PF",\N,"PRIMERA","Iceland","Y"
11741,"Air Antilles Express","","3S",\N,"GREEN BIRD","Guadeloupe","Y"
11751,"Sol Lineas Aereas","","","OLS","FLIGHT SOL","Argentina","Y"
11755,"Regional Paraguaya","","P7","REP","REGIOPAR","Paraguay","Y"
11761,"VIP Ecuador","","V6",\N,"","Ecuador","Y"
11762,"Transportes Aereos Cielos Andinos","","","NDN","ANDINOS","Peru","Y"
11763,"Peruvian Airlines","","P9",\N,"","Peru","Y"
11765,"EasyFly","","","EFY","EASYFLY","Colombia","Y"
11767,"Polar Airlines","","ЯП",\N,"","Russia","Y"
11794,"Catovair","","OC",\N,"CATOVAIR","Mauritius","Y"
11795,"Andalus Lineas Aereas","","","ANU","Andalus","Spain","Y"
11798,"Air 26","","","DCD","DUCARD","Angola","Y"
11800,"Mauritania Airways","","","MTW","MAURITANIA AIRWAYS","Mauritania","Y"
11802,"CEIBA Intercontinental","","","CEL","CEIBA LINE","Equatorial Guinea","Y"
11804,"Halcyonair","","7Z",\N,"CREOLE","Cape Verde","Y"
11805,"Business Aviation","","4P",\N,"AFRICAN BUSINESS","Congo (Kinshasa)","Y"
11806,"Compagnie Africaine d\\'Aviation","","E9",\N,"AFRICOMPANY","Congo (Kinshasa)","Y"
11808,"Zambia Skyways","","K8",\N,"ZAMBIA SKIES","Zambia","Y"
11811,"AlMasria Universal Airlines","","UJ","LMU","ALMASRIA","Egypt","Y"
11813,"EgyptAir Express","","","MSE","EGYPTAIR EXPRESS","Egypt","Y"
11814,"SmartLynx Airlines","","6Y",\N,"","Latvia","Y"
11815,"Air Italy Egypt","","","EUD","","Egypt","Y"
11816,"KoralBlue Airlines","","K7","KBR","KORAL BLUE","Egypt","Y"
11820,"Wind Rose Aviation","","","WRC","WIND ROSE","Ukraine","Y"
11823,"Elysian Airlines","","E4","GIE","","Cameroon","Y"
11833,"Sevenair","","","SEN","SEVENAIR","Tunisia","Y"
11834,"Hellenic Imperial Airways","","HT","IMP","IMPERIAL","Greece","Y"
11836,"Amsterdam Airlines","","WD","AAN","AMSTEL","Netherlands","Y"
11838,"Arik Niger","","Q9","NAK","","Niger","Y"
11839,"Dana Air","","DA",\N,"DANACO","Nigeria","Y"
11840,"STP Airways","","8F","STP","SAOTOME AIRWAYS","Sao Tome and Principe","Y"
11843,"Med Airways","","7Y",\N,"FLYING CARPET","Lebanon","Y"
11850,"Skyjet Airlines","","UQ","SJU","SKYJET","Uganda","Y"
11855,"Air Volga","","G6",\N,"GOUMRAK","Russia","Y"
11856,"Transavia Denmark","","","TDK","","Denmark","Y"
11857,"Royal Falcon","","RL","RFJ","","Jordan","Y"
11873,"Euroline","","4L","MJX","GEO-LINE","Georgia","Y"
11922,"Worldways","","WG","WGC","","Canada","N"
11943,"Turkuaz Airlines","","","TRK","TURKU","Turkey","Y"
